UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
8102,11/12/2016 12:00:00 AM,02:15:02,1.19,46,30.47,73,171.01,4.5,23400,63840
8404,11/12/2016 12:00:00 AM,02:20:04,1.21,46,30.47,73,166.38,4.5,23400,63840
8702,11/12/2016 12:00:00 AM,02:25:02,1.2,46,30.47,77,192.72,4.5,23400,63840
9004,11/12/2016 12:00:00 AM,02:30:04,1.21,46,30.47,81,214.69,3.37,23400,63840
9304,11/12/2016 12:00:00 AM,02:35:04,1.22,46,30.47,79,138.07,3.37,23400,63840
9602,11/12/2016 12:00:00 AM,02:40:02,1.23,46,30.47,77,155.03,4.5,23400,63840
9905,11/12/2016 12:00:00 AM,02:45:05,1.2,46,30.47,78,167.73,4.5,23400,63840
10201,11/12/2016 12:00:00 AM,02:50:01,1.21,45,30.47,79,164.4,4.5,23400,63840
10502,11/12/2016 12:00:00 AM,02:55:02,1.21,45,30.47,80,165.73,6.75,23400,63840
10801,11/12/2016 12:00:00 AM,03:00:01,1.23,45,30.46,82,192.22,4.5,23400,63840
11104,11/12/2016 12:00:00 AM,03:05:04,1.21,45,30.46,82,190.93,5.62,23400,63840
11401,11/12/2016 12:00:00 AM,03:10:01,1.21,45,30.46,82,194.46,4.5,23400,63840
11704,11/12/2016 12:00:00 AM,03:15:04,1.17,45,30.46,82,174.44,4.5,23400,63840
12001,11/12/2016 12:00:00 AM,03:20:01,1.19,45,30.46,81,163.25,6.75,23400,63840
12302,11/12/2016 12:00:00 AM,03:25:02,1.22,45,30.46,81,158.46,4.5,23400,63840
12604,11/12/2016 12:00:00 AM,03:30:04,1.21,45,30.46,81,170.19,3.37,23400,63840
12902,11/12/2016 12:00:00 AM,03:35:02,1.2,44,30.46,82,159.86,3.37,23400,63840
13202,11/12/2016 12:00:00 AM,03:40:02,1.2,44,30.46,82,171.84,4.5,23400,63840
13505,11/12/2016 12:00:00 AM,03:45:05,1.22,44,30.46,82,183.41,5.62,23400,63840
13802,11/12/2016 12:00:00 AM,03:50:02,1.21,44,30.46,81,167.24,3.37,23400,63840
14101,11/12/2016 12:00:00 AM,03:55:01,1.2,44,30.46,81,172.39,5.62,23400,63840
14402,11/12/2016 12:00:00 AM,04:00:02,1.2,44,30.46,81,178.14,6.75,23400,63840
14702,11/12/2016 12:00:00 AM,04:05:02,1.23,44,30.46,82,184.64,3.37,23400,63840
15002,11/12/2016 12:00:00 AM,04:10:02,1.21,44,30.46,82,180.45,3.37,23400,63840
15302,11/12/2016 12:00:00 AM,04:15:02,1.21,44,30.46,82,183.59,5.62,23400,63840
15602,11/12/2016 12:00:00 AM,04:20:02,1.22,44,30.46,82,183.75,4.5,23400,63840
15901,11/12/2016 12:00:00 AM,04:25:01,1.2,44,30.46,83,185.86,3.37,23400,63840
16201,11/12/2016 12:00:00 AM,04:30:01,1.2,44,30.46,83,160.37,4.5,23400,63840
16502,11/12/2016 12:00:00 AM,04:35:02,1.19,43,30.46,83,160.36,3.37,23400,63840
16802,11/12/2016 12:00:00 AM,04:40:02,1.2,43,30.46,83,160.52,4.5,23400,63840
17102,11/12/2016 12:00:00 AM,04:45:02,1.18,43,30.46,83,161.92,3.37,23400,63840
17402,11/12/2016 12:00:00 AM,04:50:02,1.2,43,30.46,83,167.49,4.5,23400,63840
17702,11/12/2016 12:00:00 AM,04:55:02,1.2,43,30.46,83,174.06,4.5,23400,63840
18002,11/12/2016 12:00:00 AM,05:00:02,1.19,43,30.46,83,170.74,4.5,23400,63840
18302,11/12/2016 12:00:00 AM,05:05:02,1.2,43,30.46,82,172.84,4.5,23400,63840
18601,11/12/2016 12:00:00 AM,05:10:01,1.21,43,30.46,82,173.64,5.62,23400,63840
18902,11/12/2016 12:00:00 AM,05:15:02,1.19,43,30.46,81,173.45,3.37,23400,63840
19202,11/12/2016 12:00:00 AM,05:20:02,1.18,43,30.46,80,174.4,5.62,23400,63840
19502,11/12/2016 12:00:00 AM,05:25:02,1.19,43,30.46,80,171.83,5.62,23400,63840
19820,11/12/2016 12:00:00 AM,05:30:20,1.21,43,30.46,79,176.45,6.75,23400,63840
20104,11/12/2016 12:00:00 AM,05:35:04,1.22,43,30.46,79,180.61,7.87,23400,63840
20416,11/12/2016 12:00:00 AM,05:40:16,1.19,44,30.46,78,179.54,5.62,23400,63840
20702,11/12/2016 12:00:00 AM,05:45:02,1.2,44,30.46,78,182.88,6.75,23400,63840
21002,11/12/2016 12:00:00 AM,05:50:02,1.19,44,30.46,77,184.81,5.62,23400,63840
21302,11/12/2016 12:00:00 AM,05:55:02,1.2,44,30.46,77,160.65,4.5,23400,63840
21602,11/12/2016 12:00:00 AM,06:00:02,1.17,44,30.46,77,178.25,4.5,23400,63840
21904,11/12/2016 12:00:00 AM,06:05:04,1.19,44,30.46,77,174.61,5.62,23400,63840
22202,11/12/2016 12:00:00 AM,06:10:02,1.19,44,30.46,77,180.09,4.5,23400,63840
22502,11/12/2016 12:00:00 AM,06:15:02,1.44,44,30.47,77,177.78,4.5,23400,63840
22804,11/12/2016 12:00:00 AM,06:20:04,2.57,44,30.46,75,186.17,6.75,23400,63840
23101,11/12/2016 12:00:00 AM,06:25:01,4.49,45,30.47,75,175.92,4.5,23400,63840
23401,11/12/2016 12:00:00 AM,06:30:01,6.78,45,30.47,74,175.28,4.5,23400,63840
23702,11/12/2016 12:00:00 AM,06:35:02,8.92,45,30.47,74,175.8,4.5,23400,63840
24002,11/12/2016 12:00:00 AM,06:40:02,11.03,45,30.47,73,165.86,5.62,23400,63840
24301,11/12/2016 12:00:00 AM,06:45:01,13.02,45,30.47,73,155.15,5.62,23400,63840
24605,11/12/2016 12:00:00 AM,06:50:05,14.69,46,30.47,72,195.36,7.87,23400,63840
24902,11/12/2016 12:00:00 AM,06:55:02,16.12,46,30.47,72,166.99,6.75,23400,63840
25201,11/12/2016 12:00:00 AM,07:00:01,17.31,46,30.47,71,166.8,5.62,23400,63840
25502,11/12/2016 12:00:00 AM,07:05:02,18.34,46,30.47,70,163.6,6.75,23400,63840
25802,11/12/2016 12:00:00 AM,07:10:02,19.23,47,30.47,70,165.99,4.5,23400,63840
26103,11/12/2016 12:00:00 AM,07:15:03,19.98,47,30.47,70,149.47,6.75,23400,63840
26403,11/12/2016 12:00:00 AM,07:20:03,20.59,47,30.48,69,170.93,4.5,23400,63840
26702,11/12/2016 12:00:00 AM,07:25:02,21.14,48,30.48,69,169.14,4.5,23400,63840
27002,11/12/2016 12:00:00 AM,07:30:02,21.6,48,30.48,68,150.64,5.62,23400,63840
27302,11/12/2016 12:00:00 AM,07:35:02,22.19,49,30.48,68,161.89,5.62,23400,63840
27605,11/12/2016 12:00:00 AM,07:40:05,24.87,50,30.48,67,134.67,3.37,23400,63840
27902,11/12/2016 12:00:00 AM,07:45:02,272.68,51,30.48,68,100.32,7.87,23400,63840
28202,11/12/2016 12:00:00 AM,07:50:02,297.94,52,30.48,67,114.26,2.25,23400,63840
28501,11/12/2016 12:00:00 AM,07:55:01,321.9,54,30.48,67,64.37,2.25,23400,63840
28803,11/12/2016 12:00:00 AM,08:00:03,344.47,55,30.48,67,80.56,6.75,23400,63840
29101,11/12/2016 12:00:00 AM,08:05:01,364.87,55,30.48,67,45.75,3.37,23400,63840
29404,11/12/2016 12:00:00 AM,08:10:04,384.38,55,30.49,67,67.9,3.37,23400,63840
29704,11/12/2016 12:00:00 AM,08:15:04,403.81,55,30.49,66,27.06,5.62,23400,63840
30001,11/12/2016 12:00:00 AM,08:20:01,422.75,56,30.49,66,15.64,4.5,23400,63840
30302,11/12/2016 12:00:00 AM,08:25:02,441.23,56,30.49,65,65.17,2.25,23400,63840
30601,11/12/2016 12:00:00 AM,08:30:01,459.68,56,30.49,64,77.28,5.62,23400,63840
30904,11/12/2016 12:00:00 AM,08:35:04,478.13,57,30.49,62,84.5,4.5,23400,63840
31201,11/12/2016 12:00:00 AM,08:40:01,496.19,57,30.49,60,117.48,4.5,23400,63840
31501,11/12/2016 12:00:00 AM,08:45:01,513.7,58,30.49,60,46.68,3.37,23400,63840
31804,11/12/2016 12:00:00 AM,08:50:04,531.38,58,30.49,56,89.85,4.5,23400,63840
32102,11/12/2016 12:00:00 AM,08:55:02,547.62,58,30.49,57,37.18,2.25,23400,63840
32404,11/12/2016 12:00:00 AM,09:00:04,566.4,58,30.49,55,37.62,10.12,23400,63840
32701,11/12/2016 12:00:00 AM,09:05:01,581.85,58,30.5,53,79.15,5.62,23400,63840
33001,11/12/2016 12:00:00 AM,09:10:01,597.74,59,30.5,55,359.93,4.5,23400,63840
33302,11/12/2016 12:00:00 AM,09:15:02,614.01,59,30.5,54,57.46,5.62,23400,63840
33602,11/12/2016 12:00:00 AM,09:20:02,628.88,59,30.5,54,45.94,1.12,23400,63840
33904,11/12/2016 12:00:00 AM,09:25:04,644.69,59,30.5,53,1.79,2.25,23400,63840
34201,11/12/2016 12:00:00 AM,09:30:01,659.43,59,30.5,53,33.9,5.62,23400,63840
34503,11/12/2016 12:00:00 AM,09:35:03,672.89,60,30.5,51,183.07,5.62,23400,63840
34802,11/12/2016 12:00:00 AM,09:40:02,686.92,60,30.5,50,47.86,2.25,23400,63840
35103,11/12/2016 12:00:00 AM,09:45:03,701.66,60,30.5,51,73.43,3.37,23400,63840
35402,11/12/2016 12:00:00 AM,09:50:02,713.91,60,30.5,48,42.53,2.25,23400,63840
35701,11/12/2016 12:00:00 AM,09:55:01,728.89,60,30.5,48,9.71,3.37,23400,63840
36002,11/12/2016 12:00:00 AM,10:00:02,740.77,60,30.5,50,117.33,2.25,23400,63840
36302,11/12/2016 12:00:00 AM,10:05:02,753.63,60,30.5,49,0.44,4.5,23400,63840
36602,11/12/2016 12:00:00 AM,10:10:02,766.03,61,30.5,49,353.02,7.87,23400,63840
36901,11/12/2016 12:00:00 AM,10:15:01,775.95,61,30.5,50,8.25,9.0,23400,63840
37202,11/12/2016 12:00:00 AM,10:20:02,787.85,60,30.5,49,174.86,1.12,23400,63840
37505,11/12/2016 12:00:00 AM,10:25:05,795.98,61,30.5,50,319.64,4.5,23400,63840
37802,11/12/2016 12:00:00 AM,10:30:02,807.33,61,30.5,50,336.49,1.12,23400,63840
38101,11/12/2016 12:00:00 AM,10:35:01,816.37,61,30.5,50,76.3,7.87,23400,63840
38401,11/12/2016 12:00:00 AM,10:40:01,824.05,61,30.5,49,70.78,9.0,23400,63840
38702,11/12/2016 12:00:00 AM,10:45:02,832.8,61,30.49,49,78.21,7.87,23400,63840
39002,11/12/2016 12:00:00 AM,10:50:02,841.02,61,30.49,48,52.84,6.75,23400,63840
39304,11/12/2016 12:00:00 AM,10:55:04,847.28,61,30.49,48,22.4,11.25,23400,63840
39604,11/12/2016 12:00:00 AM,11:00:04,855.99,61,30.49,47,0.17,6.75,23400,63840
39902,11/12/2016 12:00:00 AM,11:05:02,862.78,62,30.49,47,9.29,6.75,23400,63840
40201,11/12/2016 12:00:00 AM,11:10:01,869.48,62,30.49,47,47.3,9.0,23400,63840
40502,11/12/2016 12:00:00 AM,11:15:02,874.3,62,30.49,47,101.41,4.5,23400,63840
40802,11/12/2016 12:00:00 AM,11:20:02,880.84,62,30.49,48,50.89,5.62,23400,63840
41101,11/12/2016 12:00:00 AM,11:25:01,883.45,62,30.49,47,31.54,11.25,23400,63840
41404,11/12/2016 12:00:00 AM,11:30:04,888.38,62,30.48,47,21.93,4.5,23400,63840
41704,11/12/2016 12:00:00 AM,11:35:04,893.04,63,30.48,46,344.66,4.5,23400,63840
42002,11/12/2016 12:00:00 AM,11:40:02,894.95,62,30.48,47,6.31,6.75,23400,63840
42302,11/12/2016 12:00:00 AM,11:45:02,899.49,62,30.48,47,44.33,12.37,23400,63840
42604,11/12/2016 12:00:00 AM,11:50:04,899.18,62,30.48,47,39.04,6.75,23400,63840
42904,11/12/2016 12:00:00 AM,11:55:04,901.07,62,30.48,46,0.94,6.75,23400,63840
43204,11/12/2016 12:00:00 AM,12:00:04,903.65,62,30.48,48,8.07,4.5,23400,63840
43502,11/12/2016 12:00:00 AM,12:05:02,902.39,62,30.47,48,80.78,3.37,23400,63840
43801,11/12/2016 12:00:00 AM,12:10:01,902.83,62,30.47,49,19.95,9.0,23400,63840
44104,11/12/2016 12:00:00 AM,12:15:04,903.76,62,30.47,51,22.63,6.75,23400,63840
44402,11/12/2016 12:00:00 AM,12:20:02,903.21,62,30.47,49,33.09,6.75,23400,63840
44702,11/12/2016 12:00:00 AM,12:25:02,898.76,62,30.47,51,33.64,7.87,23400,63840
45001,11/12/2016 12:00:00 AM,12:30:01,895.55,62,30.47,52,26.64,11.25,23400,63840
45304,11/12/2016 12:00:00 AM,12:35:04,895.75,62,30.47,52,13.93,9.0,23400,63840
45601,11/12/2016 12:00:00 AM,12:40:01,889.59,61,30.47,52,43.47,9.0,23400,63840
45902,11/12/2016 12:00:00 AM,12:45:02,890.44,62,30.46,51,33.97,9.0,23400,63840
46205,11/12/2016 12:00:00 AM,12:50:05,884.83,62,30.46,51,63.48,6.75,23400,63840
46507,11/12/2016 12:00:00 AM,12:55:07,881.08,62,30.46,50,55.02,6.75,23400,63840
46804,11/12/2016 12:00:00 AM,13:00:04,871.92,62,30.46,51,0.11,3.37,23400,63840
47103,11/12/2016 12:00:00 AM,13:05:03,868.11,62,30.46,53,27.09,6.75,23400,63840
47401,11/12/2016 12:00:00 AM,13:10:01,861.46,62,30.45,50,55.98,7.87,23400,63840
47701,11/12/2016 12:00:00 AM,13:15:01,855.84,62,30.45,52,56.31,3.37,23400,63840
48002,11/12/2016 12:00:00 AM,13:20:02,844.06,62,30.45,55,34.0,13.5,23400,63840
48302,11/12/2016 12:00:00 AM,13:25:02,839.57,62,30.45,52,40.39,4.5,23400,63840
48601,11/12/2016 12:00:00 AM,13:30:01,828.15,61,30.45,55,241.25,6.75,23400,63840
48901,11/12/2016 12:00:00 AM,13:35:01,825.85,62,30.45,55,86.02,3.37,23400,63840
49205,11/12/2016 12:00:00 AM,13:40:05,810.28,62,30.45,55,180.0,7.87,23400,63840
49505,11/12/2016 12:00:00 AM,13:45:05,804.31,61,30.45,55,27.02,6.75,23400,63840
49804,11/12/2016 12:00:00 AM,13:50:04,790.89,61,30.44,57,27.4,7.87,23400,63840
50104,11/12/2016 12:00:00 AM,13:55:04,782.59,61,30.44,57,88.37,4.5,23400,63840
50403,11/12/2016 12:00:00 AM,14:00:03,768.06,61,30.44,57,10.56,9.0,23400,63840
50702,11/12/2016 12:00:00 AM,14:05:02,757.73,61,30.44,59,0.74,9.0,23400,63840
51004,11/12/2016 12:00:00 AM,14:10:04,745.38,61,30.44,60,33.6,6.75,23400,63840
51301,11/12/2016 12:00:00 AM,14:15:01,733.76,61,30.44,60,31.68,10.12,23400,63840
51601,11/12/2016 12:00:00 AM,14:20:01,716.33,61,30.44,63,7.49,9.0,23400,63840
51904,11/12/2016 12:00:00 AM,14:25:04,708.52,60,30.44,64,33.54,10.12,23400,63840
52202,11/12/2016 12:00:00 AM,14:30:02,691.04,61,30.44,64,74.72,5.62,23400,63840
52502,11/12/2016 12:00:00 AM,14:35:02,667.32,61,30.44,67,16.49,7.87,23400,63840
52801,11/12/2016 12:00:00 AM,14:40:01,614.68,60,30.44,68,44.52,7.87,23400,63840
53102,11/12/2016 12:00:00 AM,14:45:02,653.78,60,30.43,68,63.99,3.37,23400,63840
53401,11/12/2016 12:00:00 AM,14:50:01,641.16,60,30.43,69,19.49,5.62,23400,63840
53702,11/12/2016 12:00:00 AM,14:55:02,638.43,61,30.43,71,348.23,5.62,23400,63840
54004,11/12/2016 12:00:00 AM,15:00:04,404.31,60,30.43,73,57.97,6.75,23400,63840
54301,11/12/2016 12:00:00 AM,15:05:01,149.22,60,30.43,74,359.92,1.12,23400,63840
54602,11/12/2016 12:00:00 AM,15:10:02,606.72,60,30.43,74,35.38,7.87,23400,63840
54901,11/12/2016 12:00:00 AM,15:15:01,386.8,59,30.43,75,58.03,2.25,23400,63840
55201,11/12/2016 12:00:00 AM,15:20:01,542.94,60,30.43,77,356.96,5.62,23400,63840
55501,11/12/2016 12:00:00 AM,15:25:01,283.88,59,30.43,79,43.31,2.25,23400,63840
55823,11/12/2016 12:00:00 AM,15:30:23,412.3,59,30.43,80,32.96,7.87,23400,63840
56103,11/12/2016 12:00:00 AM,15:35:03,315.98,59,30.43,80,23.64,1.12,23400,63840
56401,11/12/2016 12:00:00 AM,15:40:01,309.63,59,30.43,81,56.62,5.62,23400,63840
56701,11/12/2016 12:00:00 AM,15:45:01,154.97,58,30.43,81,33.35,2.25,23400,63840
57005,11/12/2016 12:00:00 AM,15:50:05,312.98,58,30.43,82,0.11,3.37,23400,63840
57302,11/12/2016 12:00:00 AM,15:55:02,196.54,58,30.43,83,17.24,4.5,23400,63840
57601,11/12/2016 12:00:00 AM,16:00:01,319.09,58,30.43,83,26.45,3.37,23400,63840
57904,11/12/2016 12:00:00 AM,16:05:04,125.2,58,30.43,83,1.37,6.75,23400,63840
58204,11/12/2016 12:00:00 AM,16:10:04,200.12,58,30.43,83,20.18,4.5,23400,63840
58503,11/12/2016 12:00:00 AM,16:15:03,168.05,58,30.43,83,26.61,1.12,23400,63840
58802,11/12/2016 12:00:00 AM,16:20:02,102.94,57,30.44,86,50.72,7.87,23400,63840
59101,11/12/2016 12:00:00 AM,16:25:01,273.29,57,30.44,87,13.58,5.62,23400,63840
59404,11/12/2016 12:00:00 AM,16:30:04,160.69,57,30.44,88,55.77,4.5,23400,63840
59702,11/12/2016 12:00:00 AM,16:35:02,152.97,56,30.44,88,18.53,6.75,23400,63840
60002,11/12/2016 12:00:00 AM,16:40:02,53.41,56,30.44,88,47.14,3.37,23400,63840
60301,11/12/2016 12:00:00 AM,16:45:01,56.92,56,30.44,88,36.41,4.5,23400,63840
60602,11/12/2016 12:00:00 AM,16:50:02,40.48,56,30.44,88,24.72,1.12,23400,63840
60902,11/12/2016 12:00:00 AM,16:55:02,53.65,56,30.44,88,54.45,1.12,23400,63840
61202,11/12/2016 12:00:00 AM,17:00:02,54.61,55,30.44,85,62.57,3.37,23400,63840
61501,11/12/2016 12:00:00 AM,17:05:01,37.59,55,30.44,82,51.85,2.25,23400,63840
61803,11/12/2016 12:00:00 AM,17:10:03,32.79,55,30.44,84,96.3,0.0,23400,63840
62106,11/12/2016 12:00:00 AM,17:15:06,39.74,55,30.44,80,88.51,1.12,23400,63840
62404,11/12/2016 12:00:00 AM,17:20:04,30.42,55,30.44,80,93.97,2.25,23400,63840
62701,11/12/2016 12:00:00 AM,17:25:01,20.51,55,30.44,76,44.83,3.37,23400,63840
63004,11/12/2016 12:00:00 AM,17:30:04,15.84,55,30.45,77,53.11,2.25,23400,63840
63304,11/12/2016 12:00:00 AM,17:35:04,10.58,55,30.45,81,37.44,0.0,23400,63840
63602,11/12/2016 12:00:00 AM,17:40:02,7.66,55,30.45,83,62.69,1.12,23400,63840
63903,11/12/2016 12:00:00 AM,17:45:03,4.78,54,30.45,71,60.06,2.25,23400,63840
64202,11/12/2016 12:00:00 AM,17:50:02,2.83,54,30.45,67,55.58,0.0,23400,63840
64502,11/12/2016 12:00:00 AM,17:55:02,1.58,54,30.45,69,63.34,2.25,23400,63840
64802,11/12/2016 12:00:00 AM,18:00:02,1.23,54,30.45,60,70.55,1.12,23400,63840
65103,11/12/2016 12:00:00 AM,18:05:03,1.24,54,30.45,55,62.85,2.25,23400,63840
65401,11/12/2016 12:00:00 AM,18:10:01,1.22,54,30.45,52,78.42,1.12,23400,63840
65704,11/12/2016 12:00:00 AM,18:15:04,1.24,54,30.46,54,97.71,1.12,23400,63840
66003,11/12/2016 12:00:00 AM,18:20:03,1.23,54,30.46,61,93.06,1.12,23400,63840
66301,11/12/2016 12:00:00 AM,18:25:01,1.26,53,30.46,62,93.61,1.12,23400,63840
66602,11/12/2016 12:00:00 AM,18:30:02,1.26,53,30.46,63,117.46,2.25,23400,63840
66902,11/12/2016 12:00:00 AM,18:35:02,1.23,53,30.46,59,121.11,2.25,23400,63840
67202,11/12/2016 12:00:00 AM,18:40:02,1.22,52,30.46,56,120.89,1.12,23400,63840
67504,11/12/2016 12:00:00 AM,18:45:04,1.24,52,30.46,60,121.17,1.12,23400,63840
67801,11/12/2016 12:00:00 AM,18:50:01,1.23,52,30.46,59,125.6,1.12,23400,63840
68102,11/12/2016 12:00:00 AM,18:55:02,1.22,51,30.46,56,147.17,2.25,23400,63840
68403,11/12/2016 12:00:00 AM,19:00:03,1.19,51,30.46,57,149.25,4.5,23400,63840
68702,11/12/2016 12:00:00 AM,19:05:02,1.24,51,30.47,62,152.66,3.37,23400,63840
69004,11/12/2016 12:00:00 AM,19:10:04,1.24,51,30.47,67,151.55,1.12,23400,63840
69301,11/12/2016 12:00:00 AM,19:15:01,1.26,50,30.47,66,132.7,4.5,23400,63840
69602,11/12/2016 12:00:00 AM,19:20:02,1.2,51,30.47,66,119.76,4.5,23400,63840
69902,11/12/2016 12:00:00 AM,19:25:02,1.21,51,30.47,63,124.9,2.25,23400,63840
70202,11/12/2016 12:00:00 AM,19:30:02,1.23,51,30.47,65,116.33,5.62,23400,63840
70501,11/12/2016 12:00:00 AM,19:35:01,1.24,51,30.47,63,119.45,1.12,23400,63840
70801,11/12/2016 12:00:00 AM,19:40:01,1.22,51,30.48,59,137.4,3.37,23400,63840
71102,11/12/2016 12:00:00 AM,19:45:02,1.24,51,30.48,57,157.42,4.5,23400,63840
71403,11/12/2016 12:00:00 AM,19:50:03,1.21,50,30.48,58,152.04,4.5,23400,63840
71702,11/12/2016 12:00:00 AM,19:55:02,1.25,50,30.48,57,137.02,5.62,23400,63840
72002,11/12/2016 12:00:00 AM,20:00:02,1.23,50,30.48,56,166.55,4.5,23400,63840
72302,11/12/2016 12:00:00 AM,20:05:02,1.23,50,30.48,54,150.95,4.5,23400,63840
72605,11/12/2016 12:00:00 AM,20:10:05,1.26,50,30.48,53,159.32,4.5,23400,63840
72902,11/12/2016 12:00:00 AM,20:15:02,1.21,50,30.48,54,151.01,4.5,23400,63840
73202,11/12/2016 12:00:00 AM,20:20:02,1.22,49,30.48,52,158.08,4.5,23400,63840
73502,11/12/2016 12:00:00 AM,20:25:02,1.22,49,30.48,52,148.76,2.25,23400,63840
73802,11/12/2016 12:00:00 AM,20:30:02,1.21,49,30.49,54,156.71,4.5,23400,63840
74108,11/12/2016 12:00:00 AM,20:35:08,1.2,49,30.49,56,159.22,4.5,23400,63840
74404,11/12/2016 12:00:00 AM,20:40:04,1.22,49,30.49,56,156.86,6.75,23400,63840
74704,11/12/2016 12:00:00 AM,20:45:04,1.21,48,30.49,57,152.36,5.62,23400,63840
75002,11/12/2016 12:00:00 AM,20:50:02,1.25,48,30.49,61,146.7,4.5,23400,63840
75301,11/12/2016 12:00:00 AM,20:55:01,1.21,48,30.49,58,168.56,4.5,23400,63840
75601,11/12/2016 12:00:00 AM,21:00:01,1.19,48,30.49,58,159.85,4.5,23400,63840
75903,11/12/2016 12:00:00 AM,21:05:03,1.23,48,30.49,56,155.08,4.5,23400,63840
76202,11/12/2016 12:00:00 AM,21:10:02,1.21,48,30.49,55,153.78,4.5,23400,63840
76502,11/12/2016 12:00:00 AM,21:15:02,1.2,48,30.49,56,158.31,6.75,23400,63840
76801,11/12/2016 12:00:00 AM,21:20:01,1.21,48,30.49,58,157.08,5.62,23400,63840
77102,11/12/2016 12:00:00 AM,21:25:02,1.24,48,30.49,57,146.9,6.75,23400,63840
77402,11/12/2016 12:00:00 AM,21:30:02,1.23,48,30.49,57,147.9,6.75,23400,63840
77702,11/12/2016 12:00:00 AM,21:35:02,1.2,48,30.49,58,170.21,5.62,23400,63840
78001,11/12/2016 12:00:00 AM,21:40:01,1.21,48,30.49,57,171.29,5.62,23400,63840
78304,11/12/2016 12:00:00 AM,21:45:04,1.22,48,30.49,56,173.73,4.5,23400,63840
78602,11/12/2016 12:00:00 AM,21:50:02,1.18,48,30.49,55,164.46,5.62,23400,63840
78902,11/12/2016 12:00:00 AM,21:55:02,1.23,48,30.49,55,175.54,5.62,23400,63840
79201,11/12/2016 12:00:00 AM,22:00:01,1.18,48,30.49,55,165.09,4.5,23400,63840
79504,11/12/2016 12:00:00 AM,22:05:04,1.22,47,30.49,54,148.38,5.62,23400,63840
79802,11/12/2016 12:00:00 AM,22:10:02,1.23,47,30.49,53,171.27,4.5,23400,63840
80101,11/12/2016 12:00:00 AM,22:15:01,1.25,47,30.49,52,180.55,4.5,23400,63840
80401,11/12/2016 12:00:00 AM,22:20:01,1.22,47,30.49,51,179.69,5.62,23400,63840
80708,11/12/2016 12:00:00 AM,22:25:08,1.26,47,30.49,49,157.92,4.5,23400,63840
81002,11/12/2016 12:00:00 AM,22:30:02,1.23,47,30.49,49,127.39,6.75,23400,63840
81303,11/12/2016 12:00:00 AM,22:35:03,1.22,47,30.49,49,145.41,6.75,23400,63840
81604,11/12/2016 12:00:00 AM,22:40:04,1.17,47,30.49,49,161.43,5.62,23400,63840
81902,11/12/2016 12:00:00 AM,22:45:02,1.23,47,30.49,49,164.34,5.62,23400,63840
82202,11/12/2016 12:00:00 AM,22:50:02,1.21,47,30.48,48,169.9,5.62,23400,63840
82502,11/12/2016 12:00:00 AM,22:55:02,1.2,47,30.48,49,137.02,9.0,23400,63840
82801,11/12/2016 12:00:00 AM,23:00:01,1.22,47,30.48,50,159.03,4.5,23400,63840
83102,11/12/2016 12:00:00 AM,23:05:02,1.18,47,30.48,52,183.71,7.87,23400,63840
83402,11/12/2016 12:00:00 AM,23:10:02,1.2,47,30.48,52,182.1,5.62,23400,63840
83702,11/12/2016 12:00:00 AM,23:15:02,1.24,47,30.48,52,149.53,7.87,23400,63840
84002,11/12/2016 12:00:00 AM,23:20:02,1.21,47,30.48,51,167.31,6.75,23400,63840
84302,11/12/2016 12:00:00 AM,23:25:02,1.2,47,30.48,50,144.98,5.62,23400,63840
84601,11/12/2016 12:00:00 AM,23:30:01,1.19,47,30.48,48,141.27,9.0,23400,63840
84902,11/12/2016 12:00:00 AM,23:35:02,1.2,47,30.48,48,173.63,4.5,23400,63840
85201,11/12/2016 12:00:00 AM,23:40:01,1.2,47,30.48,47,159.16,5.62,23400,63840
85502,11/12/2016 12:00:00 AM,23:45:02,1.19,47,30.48,47,85.47,3.37,23400,63840
85802,11/12/2016 12:00:00 AM,23:50:02,1.24,47,30.48,46,148.85,6.75,23400,63840
86104,11/12/2016 12:00:00 AM,23:55:04,1.2,47,30.48,46,164.44,5.62,23400,63840
1,11/13/2016 12:00:00 AM,00:00:01,1.23,47,30.47,46,140.31,5.62,23400,63840
304,11/13/2016 12:00:00 AM,00:05:04,1.23,47,30.47,46,163.55,7.87,23400,63840
602,11/13/2016 12:00:00 AM,00:10:02,1.2,47,30.47,45,156.47,7.87,23400,63840
901,11/13/2016 12:00:00 AM,00:15:01,1.2,47,30.47,45,176.86,7.87,23400,63840
1202,11/13/2016 12:00:00 AM,00:20:02,1.21,46,30.47,44,187.22,5.62,23400,63840
1505,11/13/2016 12:00:00 AM,00:25:05,1.24,47,30.47,44,184.87,4.5,23400,63840
1801,11/13/2016 12:00:00 AM,00:30:01,1.19,47,30.47,44,119.17,3.37,23400,63840
2102,11/13/2016 12:00:00 AM,00:35:02,1.19,47,30.47,46,117.14,2.25,23400,63840
2402,11/13/2016 12:00:00 AM,00:40:02,1.23,47,30.47,46,125.51,3.37,23400,63840
2701,11/13/2016 12:00:00 AM,00:45:01,1.16,47,30.47,48,155.6,3.37,23400,63840
3004,11/13/2016 12:00:00 AM,00:50:04,1.21,47,30.47,51,162.77,3.37,23400,63840
3302,11/13/2016 12:00:00 AM,00:55:02,1.21,46,30.46,51,143.76,5.62,23400,63840
